0.583 0.346 0.221 0.729   -1.0
0.296 0.381 0.810 0.737   1.0
0.434 0.657 0.319 0.464   -1.0
0.718 0.461 0.421 0.693   1.0
0.352 0.295 0.517 0.663   -1.0
0.322 0.668 0.263 0.214   -1.0
0.747 0.288 0.523 0.140   -1.0
0.662 0.844 0.608 0.159   1.0
0.143 0.864 0.313 0.805   1.0
0.010 0.647 0.886 0.592   1.0
0.772 0.053 0.175 0.954   -1.0
0.344 0.500 0.054 0.029   -1.0
0.799 0.045 0.552 0.053   -1.0
0.126 0.728 0.818 0.859   1.0
0.147 0.658 0.786 0.981   1.0
0.967 0.799 0.202 0.803   1.0
0.232 0.228 0.183 0.713   -1.0
0.585 0.704 0.585 0.217   1.0
0.334 0.008 0.281 0.041   -1.0
0.978 0.013 0.895 0.475   -1.0*
0.317 0.149 0.440 0.263   -1.0
0.525 0.634 0.078 0.292   1.0*
0.752 0.421 0.472 0.884   1.0
0.060 0.466 0.549 0.142   -1.0
0.619 0.314 0.681 0.485   1.0
0.784 0.553 0.050 0.744   1.0
0.518 0.037 0.969 0.094   -1.0
0.469 0.646 0.436 0.277   -1.0
0.119 0.459 0.158 0.759   -1.0
0.795 0.904 0.444 0.435   1.0
0.197 0.191 0.178 0.724   -1.0
0.996 0.438 0.609 0.081   1.0
0.595 0.040 0.651 0.798   1.0
0.437 0.110 0.301 0.807   -1.0
0.468 0.041 0.540 0.195   -1.0
0.342 0.138 0.503 0.804   -1.0
0.798 0.313 0.357 0.604   1.0
0.877 0.185 0.555 0.630   1.0
0.109 0.233 0.673 0.501   -1.0
0.178 0.385 0.739 0.460   -1.0
0.097 0.027 0.947 0.920   -1.0
0.918 0.791 0.486 0.777   1.0
0.218 0.872 0.569 0.237   -1.0
0.677 0.693 0.166 0.823   1.0
0.751 0.252 0.195 0.971   1.0
0.912 0.650 0.102 0.181   -1.0
0.061 0.596 0.505 0.495   -1.0
0.800 0.725 0.667 0.132   1.0
0.437 0.388 0.082 0.771   -1.0
0.739 0.717 0.261 0.626   1.0
0.466 0.025 0.825 0.147   -1.0
0.111 0.962 0.770 0.389   1.0
0.234 0.874 0.793 0.766   1.0
0.905 0.015 0.771 0.537   1.0
0.158 0.363 0.241 0.555   1.0*
0.414 0.933 0.586 0.672   1.0
0.671 0.635 0.494 0.117   -1.0
0.277 0.546 0.295 0.416   -1.0
0.960 0.452 0.826 0.236   1.0
0.972 0.658 0.104 0.365   -1.0*
0.036 0.799 0.317 0.381   -1.0
0.501 0.182 0.306 0.089   -1.0
0.240 0.031 0.331 0.508   -1.0
0.621 0.458 0.384 0.708   1.0
0.582 0.712 0.442 0.887   1.0
0.616 0.933 0.896 0.411   1.0
0.529 0.509 0.013 0.667   -1.0
0.526 0.794 0.675 0.572   -1.0*
0.780 0.777 0.689 0.579   1.0
0.906 0.514 0.706 0.597   1.0
0.716 0.015 0.596 0.693   1.0
0.888 0.281 0.983 0.878   1.0
0.299 0.162 0.527 0.614   -1.0
0.525 0.607 0.769 0.818   1.0
0.716 0.016 0.552 0.057   -1.0
0.362 0.549 0.129 0.549   -1.0
0.845 0.900 0.910 0.492   1.0
0.914 0.724 0.538 0.240   1.0
0.023 0.277 0.340 0.622   -1.0
0.488 0.087 0.820 0.413   -1.0
0.532 0.405 0.833 0.000   -1.0
0.553 0.082 0.890 0.145   -1.0
0.057 0.453 0.760 0.198   -1.0
0.892 0.750 0.777 0.957   -1.0*
0.926 0.956 0.028 0.753   -1.0*
0.071 0.396 0.377 0.294   -1.0
0.705 0.081 0.090 0.765   -1.0
0.567 0.064 0.436 0.343   -1.0
0.436 0.152 0.700 0.609   -1.0
0.251 0.989 0.514 0.195   -1.0
0.968 0.274 0.151 0.903   1.0
0.982 0.994 0.262 0.592   1.0
0.197 0.901 0.711 0.748   1.0
0.958 0.133 0.377 0.428   -1.0
0.119 0.870 0.958 0.460   1.0
0.336 0.335 0.207 0.331   -1.0
0.099 0.940 0.116 0.683   -1.0
0.522 0.030 0.302 0.677   -1.0
0.271 0.349 0.119 0.983   -1.0
0.704 0.378 0.341 0.032   -1.0
0.126 0.455 0.459 0.997   1.0
0.605 0.322 0.958 0.637   1.0
0.773 0.270 0.631 0.950   1.0
0.386 0.003 0.186 0.125   -1.0
0.656 0.791 0.738 0.082   1.0
0.091 0.563 0.576 0.444   -1.0
0.333 0.532 0.235 0.338   -1.0
0.217 0.866 0.793 0.908   1.0
0.887 0.825 0.435 0.657   1.0
0.021 0.531 0.624 0.786   -1.0
0.276 0.221 0.982 0.541   -1.0*
0.133 0.828 0.078 0.648   -1.0
0.027 0.996 0.536 0.355   -1.0
0.106 0.808 0.696 0.355   -1.0
0.840 0.348 0.171 0.188   -1.0
0.771 0.280 0.460 0.795   1.0
0.422 0.554 0.922 0.150   1.0
0.858 0.526 0.905 0.788   1.0
0.924 0.229 0.310 0.886   1.0
0.379 0.531 0.336 0.696   -1.0
0.278 0.030 0.063 0.923   -1.0
0.857 0.678 0.565 0.765   1.0
0.188 0.816 0.256 0.412   -1.0
0.832 0.907 0.403 0.734   1.0
0.110 0.492 0.403 0.918   -1.0
0.195 0.919 0.424 0.407   -1.0
0.907 0.744 0.202 0.398   1.0
0.008 0.716 0.386 0.279   -1.0
0.613 0.582 0.349 0.405   -1.0
0.626 0.239 0.258 0.640   -1.0
0.504 0.383 0.647 0.028   -1.0
0.341 0.743 0.186 0.377   -1.0
0.070 0.895 0.271 0.301   -1.0
0.447 0.436 0.084 0.681   -1.0
0.140 0.668 0.023 0.786   -1.0
0.798 0.422 0.974 0.571   -1.0*
0.986 0.716 0.420 0.052   1.0
0.658 0.787 0.779 0.292   1.0
0.293 0.998 0.130 0.786   1.0
0.090 0.352 0.290 0.755   -1.0
0.087 0.647 0.161 0.542   -1.0
0.403 0.812 0.393 0.974   1.0
0.719 0.979 0.028 0.711   1.0
0.369 0.300 0.637 0.494   -1.0
0.339 0.160 0.445 0.319   -1.0
0.261 0.560 0.932 0.743   1.0
0.702 0.296 0.551 0.893   1.0
0.227 0.359 0.646 0.673   -1.0
0.161 0.607 0.904 0.916   1.0
0.382 0.307 0.894 0.652   1.0
0.005 0.489 0.099 0.572   -1.0
0.242 0.411 0.303 0.928   -1.0
0.464 0.712 0.501 0.551   1.0
0.027 0.069 0.333 0.714   -1.0
0.420 0.921 0.860 0.858   1.0
0.884 0.557 0.296 0.728   1.0
0.688 0.083 0.112 0.981   -1.0
0.522 0.857 0.743 0.383   1.0
0.331 0.719 0.113 0.422   -1.0
0.036 0.656 0.009 0.539   -1.0
0.493 0.775 0.974 0.803   1.0
0.179 0.052 0.534 0.240   -1.0
0.194 0.962 0.790 0.469   1.0
0.932 0.651 0.177 0.957   1.0
0.252 0.429 0.384 0.963   1.0
0.189 0.837 0.391 0.062   -1.0
0.334 0.907 0.924 0.996   1.0
0.781 0.821 0.757 0.238   1.0
0.010 0.022 0.571 0.781   -1.0
0.046 0.060 0.280 0.904   -1.0
0.975 0.524 0.160 0.887   1.0
0.859 0.619 0.031 0.105   -1.0
0.060 0.767 0.136 0.252   -1.0
0.511 0.462 0.406 0.366   -1.0
0.908 0.133 0.981 0.872   1.0
0.360 0.260 0.478 0.265   -1.0
0.793 0.176 0.971 0.909   1.0
0.659 0.661 0.885 0.703   1.0
0.688 0.415 0.796 0.869   1.0
0.773 0.701 0.443 0.518   1.0
0.985 0.837 0.063 0.038   -1.0
0.039 0.800 0.414 0.924   1.0
0.792 0.577 0.564 0.761   1.0
0.078 0.188 0.136 0.890   -1.0
0.170 0.921 0.091 0.516   -1.0
0.473 0.272 0.737 0.539   1.0
0.624 0.965 0.086 0.118   -1.0
0.535 0.009 0.996 0.664   1.0
0.249 0.965 0.216 0.059   -1.0
0.532 0.420 0.162 0.121   1.0*
0.776 0.893 0.648 0.914   1.0
0.351 0.614 0.945 0.751   1.0
0.015 0.941 0.981 0.159   -1.0*
0.216 0.621 0.930 0.324   -1.0*
0.463 0.970 0.151 0.753   1.0
0.007 0.770 0.563 0.277   -1.0
0.718 0.167 0.712 0.487   1.0
0.868 0.664 0.713 0.523   1.0
0.527 0.718 0.392 0.655   1.0
0.521 0.886 0.723 0.810   1.0
0.356 0.075 0.344 0.059   -1.0
0.862 0.822 0.013 0.728   1.0
0.917 0.751 0.652 0.909   1.0
0.435 0.186 0.711 0.127   -1.0
0.829 0.367 0.064 0.924   1.0
0.079 0.534 0.759 0.930   1.0
0.055 0.297 0.251 0.046   -1.0
0.801 0.870 0.360 0.931   1.0
0.617 0.605 0.683 0.671   1.0
0.726 0.086 0.870 0.536   1.0
0.998 0.352 0.212 0.456   -1.0*
0.953 0.926 0.239 0.414   1.0
0.144 0.745 0.141 0.536   -1.0
0.507 0.220 0.067 0.048   -1.0
0.788 0.239 0.714 0.668   1.0
0.340 0.752 0.416 0.092   -1.0
0.477 0.666 0.063 0.374   -1.0
0.691 0.054 0.727 0.639   1.0
0.914 0.855 0.465 0.851   1.0
0.209 0.235 0.837 0.790   1.0
0.521 0.211 0.747 0.305   -1.0
0.098 0.240 0.042 0.792   -1.0
0.281 0.395 0.669 0.534   -1.0
0.412 0.457 0.845 0.215   -1.0
0.363 0.781 0.515 0.285   -1.0
0.551 0.750 0.279 0.645   1.0
0.590 0.820 0.736 0.109   1.0
0.122 0.672 0.874 0.997   1.0
0.920 0.003 0.828 0.409   1.0
0.803 0.209 0.418 0.211   1.0*
0.551 0.863 0.391 0.122   -1.0
0.738 0.710 0.845 0.621   1.0
0.559 0.520 0.050 0.206   -1.0
0.488 0.167 0.943 0.120   -1.0
0.810 0.850 0.340 0.900   1.0
0.759 0.478 0.304 0.145   -1.0
0.824 0.410 0.307 0.726   1.0
0.119 0.235 0.076 0.041   -1.0
0.029 0.115 0.152 0.536   -1.0
0.919 0.702 0.824 0.118   1.0
0.948 0.288 0.303 0.685   1.0
0.666 0.472 0.236 0.448   -1.0
0.988 0.288 0.507 0.771   1.0
0.340 0.562 0.704 0.601   1.0
0.292 0.615 0.539 0.461   -1.0
0.746 0.941 0.987 0.876   1.0
0.148 0.253 0.466 0.793   -1.0
0.012 0.398 0.504 0.699   -1.0
0.373 0.232 0.806 0.211   -1.0
0.955 0.838 0.284 0.324   1.0
0.561 0.028 0.933 0.496   1.0
0.365 0.113 0.434 0.508   -1.0
0.636 0.674 0.392 0.901   1.0
0.374 0.102 0.273 0.974   -1.0
0.543 0.386 0.945 0.228   1.0
0.214 0.458 0.141 0.883   -1.0
0.625 0.277 0.880 0.526   1.0
0.780 0.902 0.445 0.863   1.0
0.010 0.458 0.958 0.547   -1.0
0.870 0.837 0.920 0.936   1.0
0.718 0.611 0.958 0.296   1.0
0.594 0.924 0.405 0.680   1.0
0.889 0.135 0.791 0.036   1.0*
0.682 0.792 0.873 0.667   1.0
0.059 0.287 0.154 0.074   -1.0
0.092 0.847 0.066 0.339   -1.0
0.505 0.526 0.363 0.692   1.0
0.805 0.827 0.066 0.642   1.0
0.880 0.640 0.880 0.858   1.0
0.928 0.931 0.515 0.478   1.0
0.355 0.264 0.909 0.927   1.0
0.472 0.730 0.192 0.108   -1.0
0.828 0.350 0.713 0.560   1.0
0.466 0.108 0.362 0.551   -1.0
0.172 0.935 0.799 0.717   1.0
0.540 0.042 0.791 0.473   -1.0
0.492 0.512 0.311 0.895   1.0
0.996 0.489 0.837 0.664   1.0
0.687 0.427 0.645 0.914   1.0
0.611 0.829 0.543 0.533   1.0
0.751 0.188 0.864 0.643   1.0
0.324 0.703 0.418 0.808   1.0
0.991 0.454 0.835 0.275   1.0
0.490 0.428 0.683 0.380   -1.0
0.130 0.990 0.499 0.064   -1.0
0.797 0.949 0.278 0.651   1.0
0.915 0.057 0.151 0.220   -1.0
0.279 0.296 0.046 0.368   -1.0
0.798 0.693 0.532 0.757   1.0
0.281 0.196 0.321 0.543   1.0*
0.313 0.361 0.637 0.858   1.0
0.870 0.652 0.792 0.067   1.0
0.375 0.446 0.988 0.744   1.0
0.121 0.415 0.104 0.891   -1.0
0.684 0.360 0.368 0.317   -1.0
0.134 0.037 0.342 0.597   -1.0
0.203 0.583 0.279 0.046   -1.0
0.622 0.269 0.410 0.554   -1.0
0.005 0.014 0.268 0.895   -1.0
0.577 0.468 0.535 0.255   -1.0
0.237 0.583 0.457 0.550   -1.0
0.081 0.142 0.761 0.429   -1.0
0.213 0.450 0.647 0.084   -1.0
0.750 0.336 0.569 0.841   1.0
0.206 0.195 0.949 0.436   -1.0
0.894 0.940 0.658 0.864   1.0
0.219 0.534 0.609 0.974   1.0
0.191 0.703 0.731 0.583   1.0
0.212 0.281 0.171 0.953   -1.0
0.778 0.552 0.813 0.076   1.0
0.875 0.603 0.980 0.092   1.0
0.183 0.155 0.458 0.072   -1.0
0.412 0.385 0.938 0.821   1.0
0.634 0.386 0.174 0.210   -1.0
0.789 0.631 0.918 0.189   1.0
0.104 0.870 0.764 0.121   -1.0
0.950 0.574 0.067 0.039   -1.0
0.083 0.880 0.009 0.211   -1.0
0.405 0.631 0.868 0.015   -1.0
